Date,Ticker,PnL,IV_Percentile,Breached
2025-08-15,HD,-2.6286787665178,45.41832669322709,False
2025-08-15,CRM,16.99702982300977,58.16733067729084,False
2025-08-15,AMD,15.219528929180925,60.1593625498008,False
2025-08-15,ADBE,16.64766903049364,47.410358565737056,False
2025-08-15,LIN,13.34745078279036,9.9601593625498,False
2025-08-15,MCD,17.466100406889428,55.77689243027888,False
2025-08-15,ACN,15.722539341046282,70.1195219123506,False
2025-08-15,ORCL,18.18053003059905,27.490039840637447,False
2025-08-15,DHR,10.706683924321325,64.9402390438247,False
2025-08-15,IBM,17.96249225959141,77.29083665338645,False
2025-08-15,GE,17.821358375695205,15.936254980079681,False
2025-08-15,QCOM,17.139649726470374,60.1593625498008,False
2025-08-15,TXN,18.091977499953128,91.63346613545816,False
2025-08-15,AMGN,4.237139516448996,58.16733067729084,False
2025-08-15,CAT,6.2980186054522935,33.067729083665334,False
2025-08-15,PM,18.001021362766046,78.08764940239044,False
2025-08-15,NOW,-14.264074051387986,60.95617529880478,False
2025-08-15,UNP,16.3675986061399,71.31474103585657,False
2025-08-15,SPGI,5.544262028070368,72.90836653386454,False
2025-08-15,AMAT,18.766175357225823,88.04780876494024,False
2025-08-15,ISRG,18.407808051458563,35.45816733067729,False
2025-08-15,LOW,15.354561600219686,74.5019920318725,False
2025-08-15,HON,17.119044473125843,68.52589641434263,False
2025-08-15,SYK,17.984553085550225,68.52589641434263,False
2025-08-15,ELV,18.238364903684644,71.31474103585657,False
2025-08-15,AXP,14.62192211366833,6.772908366533864,False
2025-08-15,ADI,17.774275739732627,25.099601593625497,False
2025-08-15,PANW,16.278692883455513,84.06374501992032,False
2025-08-15,MU,10.226883647712981,39.04382470119522,False
2025-08-15,BA,2.8036030462442074,13.94422310756972,False
2025-08-15,ETN,17.30577836336702,58.964143426294825,False
2025-08-15,CI,19.022760935378802,99.60159362549801,False
2025-08-15,APD,8.051423505585408,48.60557768924303,False
2025-08-22,AAPL,17.108852009616093,78.515625,False
2025-08-22,MSFT,12.905232797236232,56.640625,False
2025-08-22,AMZN,17.00179619896989,83.203125,False
2025-08-22,TSLA,8.797329855136017,0.390625,False
2025-08-22,AVGO,18.42429036779034,11.71875,False
2025-08-22,BRK-B,10.816111971103659,56.25,False
2025-08-22,V,15.285315386077247,50.0,False
2025-08-22,MA,-3.834439134712664,36.71875,False
2025-08-22,HD,9.044185070124744,87.109375,False
2025-08-22,CRM,17.56390547931934,57.421875,False
2025-08-22,AMD,-1.6370248605732662,78.125,False
2025-08-22,ADBE,18.574495925655498,53.515625,False
2025-08-22,LIN,-6.917989711002281,6.640625,False
2025-08-22,ACN,8.303865421194146,85.9375,False
2025-08-22,ORCL,16.6868301254415,43.359375,False
2025-08-22,DHR,-6.743953982540418,70.3125,False
2025-08-22,GE,17.708369149404525,11.328125,False
2025-08-22,QCOM,11.853149560339604,61.328125,False
2025-08-22,TXN,17.632953912026082,30.078125,False
2025-08-22,AMGN,-10.80963024462216,47.265625,False
2025-08-22,CAT,11.52327663692203,46.875,False
2025-08-22,NOW,12.870498543953769,54.296875,False
2025-08-22,SPGI,6.499228103995458,70.3125,False
2025-08-22,AMAT,17.548208571133994,87.5,False
2025-08-22,ISRG,-20.639575373569418,26.171875,False
2025-08-22,LOW,-10.53036228761799,81.25,False
2025-08-22,SYK,8.45494482584106,77.734375,False
2025-08-22,ELV,12.868805773951042,61.71875,False
2025-08-22,AXP,2.246757378470754,16.40625,False
2025-08-22,LMT,15.899622856639573,14.84375,False
2025-08-22,ADI,15.759257906835256,50.78125,False
2025-08-22,PANW,15.200612227252197,85.15625,False
2025-08-22,MU,13.264805870768548,43.75,False
2025-08-22,ADP,-13.055260220879838,65.234375,False
2025-08-22,BA,1.1914287585196526,28.515625,False
2025-08-22,ETN,15.24662417019844,44.921875,False
2025-08-22,CI,11.585163259127707,95.703125,False
2025-08-22,APD,-19.1717272852189,53.90625,False
2025-08-29,AAPL,8.292016976023486,63.984674329501914,False
2025-08-29,MSFT,-175.04,21.455938697318008,True
2025-08-29,AMZN,-182.605,27.586206896551722,True
2025-08-29,TSLA,7.561286682604607,0.7662835249042145,False
2025-08-29,AVGO,18.59034178187835,18.39080459770115,False
2025-08-29,BRK-B,14.862758761054495,52.87356321839081,False
2025-08-29,V,11.56097166311243,33.71647509578544,False
2025-08-29,MA,8.229518589285645,21.455938697318008,False
2025-08-29,HD,18.018414757819624,81.99233716475096,False
2025-08-29,CRM,4.472384383743511,54.406130268199234,False
2025-08-29,AMD,17.74869710577722,70.11494252873564,False
2025-08-29,TMO,7.562387670051263,57.8544061302682,False
2025-08-29,ADBE,-170.085,47.89272030651341,True
2025-08-29,ACN,0.02793753674894539,57.47126436781609,False
2025-08-29,ORCL,17.07256777078414,55.938697318007655,False
2025-08-29,DHR,8.936717356942925,61.30268199233716,False
2025-08-29,GE,18.018271895334316,15.32567049808429,False
2025-08-29,AMGN,16.840430656695137,38.69731800766284,False
2025-08-29,CAT,12.98063665032021,60.15325670498084,False
2025-08-29,NOW,14.420652717796024,60.15325670498084,False
2025-08-29,SPGI,-174.925,35.24904214559387,True
2025-08-29,AMAT,7.101951263475725,83.9080459770115,False
2025-08-29,ISRG,-0.9282671778278795,0.38314176245210724,False
2025-08-29,LOW,18.079588198116305,77.39463601532567,False
2025-08-29,SYK,14.401390956872607,36.015325670498086,False
2025-08-29,ELV,10.131933441565998,45.97701149425287,False
2025-08-29,AXP,-181.15,6.896551724137931,True
2025-08-29,LMT,18.082480900753374,16.85823754789272,False
2025-08-29,ADI,12.396689571575315,36.39846743295019,False
2025-08-29,PANW,17.605791959035223,17.624521072796934,False
2025-08-29,BA,8.87946427402424,14.17624521072797,False
2025-08-29,ETN,0.883614940561861,55.55555555555556,False
2025-08-29,APD,10.004378032452399,39.08045977011494,False
2025-08-29,SNPS,-166.02,0.0,True
2025-08-29,CDNS,-176.445,2.2988505747126435,True
2025-09-08,MSFT,18.164095462331886,19.548872180451127,False
2025-09-08,GOOGL,-0.28493920020329355,69.92481203007519,False
2025-09-08,GOOG,-2.44955913897531,69.92481203007519,False
2025-09-08,AMZN,12.226648208113389,34.962406015037594,False
2025-09-08,TSLA,18.761400772326997,1.8796992481203008,False
2025-09-08,BRK-B,15.964748343029878,24.06015037593985,False
2025-09-08,MA,9.427464038810918,3.007518796992481,False
2025-09-08,HD,5.325444301824511,82.33082706766918,False
2025-09-08,CRM,18.028508666544973,71.05263157894737,False
2025-09-08,AMD,-0.19606665732325723,40.97744360902256,False
2025-09-08,TMO,4.444935064193589,52.63157894736842,False
2025-09-08,ADBE,4.637610066060982,53.00751879699248,False
2025-09-08,ORCL,15.674883275340257,57.89473684210527,False
2025-09-08,DHR,-19.195642117752843,60.150375939849624,False
2025-09-08,IBM,4.447803228866887,38.721804511278194,False
2025-09-08,GE,17.945070390571406,16.541353383458645,False
2025-09-08,TXN,15.918512426307574,38.34586466165413,False
2025-09-08,CAT,5.617780785798709,46.616541353383454,False
2025-09-08,NOW,14.594738183279299,53.75939849624061,False
2025-09-08,SPGI,14.838716940492237,10.526315789473683,False
2025-09-08,AMAT,18.74805803543278,82.70676691729322,False
2025-09-08,LOW,-2.8355047800933786,65.41353383458647,False
2025-09-08,SYK,17.525745987506202,34.21052631578947,False
2025-09-08,ELV,-7.192541557479792,53.383458646616546,False
2025-09-08,AXP,16.113115236192588,24.06015037593985,False
2025-09-08,VRTX,17.920982350468417,23.684210526315788,False
2025-09-08,LMT,12.564610063115133,18.045112781954884,False
2025-09-08,ADI,16.837510271346634,39.849624060150376,False
2025-09-08,MU,1.2451712674010684,28.195488721804512,False
2025-09-08,BA,13.638130021099792,22.932330827067666,False
2025-09-08,ETN,14.570154797536695,1.8796992481203008,False
2025-09-08,SNPS,9.16040841228023,1.8796992481203008,False
2025-09-08,CDNS,17.897789420955878,5.263157894736842,False
2025-09-15,AAPL,15.547685803813005,52.767527675276746,False
2025-09-15,MSFT,-19.250505543715967,23.247232472324722,False
2025-09-15,GOOGL,17.856420489294813,77.85977859778598,False
2025-09-15,GOOG,17.947642208232416,78.96678966789668,False
2025-09-15,AMZN,11.610066769062065,43.17343173431734,False
2025-09-15,BRK-B,17.27207538179638,27.30627306273063,False
2025-09-15,JPM,17.561063602263573,29.15129151291513,False
2025-09-15,UNH,-10.439548352276562,58.671586715867164,False
2025-09-15,MA,10.330960541635314,18.45018450184502,False
2025-09-15,HD,16.732075627966413,68.63468634686348,False
2025-09-15,CRM,5.126896297332717,60.51660516605166,False
2025-09-15,AMD,16.61832753946948,36.162361623616235,False
2025-09-15,TMO,7.132542894787619,56.08856088560885,False
2025-09-15,ADBE,-2.0494742575994485,36.162361623616235,False
2025-09-15,LIN,-23.34616348591925,21.771217712177123,False
2025-09-15,ACN,14.727676855884763,43.17343173431734,False
2025-09-15,GE,-184.095,6.642066420664207,True
2025-09-15,CAT,10.133448591236704,39.85239852398524,False
2025-09-15,NOW,-0.7921943227745532,51.66051660516605,False
2025-09-15,SPGI,10.783165049442566,33.579335793357934,False
2025-09-15,LOW,12.486343166126645,31.365313653136536,False
2025-09-15,DE,18.017497302575624,20.66420664206642,False
2025-09-15,SYK,17.692980220454956,60.88560885608856,False
2025-09-15,ELV,13.788895183547488,51.291512915129154,False
2025-09-15,AXP,17.911947438589703,22.878228782287824,False
2025-09-15,VRTX,13.251232365973188,0.0,False
2025-09-15,LMT,16.955566180392758,9.59409594095941,False
2025-09-15,ADI,16.501783787367085,25.092250922509223,False
2025-09-15,MU,18.34406543515097,37.269372693726936,False
2025-09-15,BA,16.196843641613246,25.092250922509223,False
2025-09-15,ETN,1.9131804213430748,29.15129151291513,False
2025-09-22,AAPL,13.90730085313352,65.57971014492753,False
2025-09-22,MSFT,-5.6474030888638005,27.898550724637683,False
2025-09-22,NVDA,-26.03925606406392,25.36231884057971,False
2025-09-22,GOOGL,17.08401409846987,72.82608695652173,False
2025-09-22,GOOG,17.725783333777436,73.18840579710145,False
2025-09-22,AMZN,-182.3,28.6231884057971,True
2025-09-22,META,-15.00974189274178,2.898550724637681,False
2025-09-22,BRK-B,17.75851766378458,12.681159420289855,False
2025-09-22,JPM,17.56980907347461,26.08695652173913,False
2025-09-22,V,-29.173155349035305,50.36231884057971,False
2025-09-22,UNH,8.776600223427122,60.507246376811594,False
2025-09-22,MA,-170.765,46.01449275362319,True
2025-09-22,HD,15.473066904436772,6.159420289855073,False
2025-09-22,CRM,-8.963842515258701,63.40579710144928,False
2025-09-22,AMD,17.087778831798527,10.144927536231885,False
2025-09-22,TMO,1.4261817352362538,43.11594202898551,False
2025-09-22,ADBE,13.046383347047264,35.869565217391305,False
2025-09-22,LIN,14.393658844041424,63.40579710144928,False
2025-09-22,GE,-5.2190377137908195,13.768115942028986,False
2025-09-22,AMGN,17.344886145587846,28.985507246376812,False
2025-09-22,CAT,17.6628146789239,36.95652173913043,False
2025-09-22,NOW,-12.137222918655777,52.53623188405797,False
2025-09-22,INTU,14.727371962913004,14.855072463768115,False
2025-09-22,SPGI,-8.313580429390965,89.13043478260869,False
2025-09-22,AMAT,18.34695095012002,31.15942028985507,False
2025-09-22,DE,14.674130012455189,18.115942028985508,False
2025-09-22,SYK,-17.92383152660704,25.724637681159418,False
2025-09-22,ELV,1.4713847722322537,52.53623188405797,False
2025-09-22,AXP,18.21775142313735,16.666666666666664,False
2025-09-22,VRTX,2.4405107713328267,0.0,False
2025-09-22,LMT,-23.410783983771456,13.768115942028986,False
2025-09-22,MU,17.443738868573288,37.31884057971014,False
2025-09-22,ETN,-171.105,39.130434782608695,True
2025-09-29,AAPL,18.251554902367584,71.17437722419929,False
2025-09-29,MSFT,11.30002363007927,28.11387900355872,False
2025-09-29,NVDA,-9.737737712457717,24.91103202846975,False
2025-09-29,GOOGL,16.85943740592757,81.85053380782918,False
2025-09-29,GOOG,17.168489810196853,83.62989323843416,False
2025-09-29,AMZN,5.912000172610132,40.569395017793596,False
2025-09-29,META,-165.83,4.6263345195729535,True
2025-09-29,BRK-B,0.34117444063530566,5.338078291814947,False
2025-09-29,V,16.89568238243759,58.00711743772242,False
2025-09-29,UNH,18.504310338556106,59.07473309608541,False
2025-09-29,MA,18.534678586203878,53.736654804270465,False
2025-09-29,HD,13.20247675837245,8.896797153024911,False
2025-09-29,CRM,-48.26287820884316,59.07473309608541,False
2025-09-29,TMO,-169.8,45.55160142348754,True
2025-09-29,ADBE,-15.670869844450074,38.79003558718861,False
2025-09-29,LIN,14.997121471550589,61.56583629893239,False
2025-09-29,ACN,17.48706542041887,61.56583629893239,False
2025-09-29,IBM,14.471147076452207,59.430604982206404,False
2025-09-29,GE,-35.19360447957269,20.640569395017792,False
2025-09-29,AMGN,-179.845,37.01067615658363,True
2025-09-29,CAT,1.1457712351010674,16.014234875444842,False
2025-09-29,INTU,-26.76967211767467,18.505338078291814,False
2025-09-29,SPGI,9.949591944757552,90.39145907473309,False
2025-09-29,AMAT,17.832402344272502,29.537366548042705,False
2025-09-29,DE,-177.625,0.0,True
2025-09-29,SYK,17.371377640731957,23.487544483985765,False
2025-09-29,ELV,13.89170406463409,56.22775800711744,False
2025-09-29,AXP,-179.445,8.540925266903916,True
2025-09-29,VRTX,4.589364137370122,18.505338078291814,False
2025-09-29,LMT,-35.46045568988803,13.523131672597867,False
2025-09-29,MU,12.928536332937025,48.754448398576514,False
2025-09-29,BA,13.52759765188869,15.302491103202847,False
2025-09-29,ETN,-4.398588536414394,43.06049822064057,False
2025-09-29,APD,12.436932112069044,63.70106761565836,False
2025-10-06,AAPL,17.71730720992972,60.13986013986013,False
2025-10-06,MSFT,-2.0403599037570164,20.27972027972028,False
2025-10-06,NVDA,16.811155756719742,24.825174825174827,False
2025-10-06,GOOGL,-21.66165604974384,20.97902097902098,False
2025-10-06,GOOG,-17.997671793415115,19.93006993006993,False
2025-10-06,V,8.508371129575343,58.74125874125874,False
2025-10-06,UNH,13.960590773258819,59.79020979020979,False
2025-10-06,MA,18.31663516704274,50.0,False
2025-10-06,HD,5.281857645717625,3.8461538461538463,False
2025-10-06,CRM,-179.055,35.66433566433567,True
2025-10-06,ABBV,14.09896161817381,79.02097902097903,False
2025-10-06,ADBE,14.496232798055297,34.61538461538461,False
2025-10-06,LIN,15.775810125102652,68.18181818181817,False
2025-10-06,ACN,10.433304924531228,62.23776223776224,False
2025-10-06,DHR,9.695521081100367,92.65734265734265,False
2025-10-06,IBM,-177.75,53.4965034965035,True
2025-10-06,GE,5.491981707675264,17.832167832167833,False
2025-10-06,AMGN,18.24730840436617,86.01398601398601,False
2025-10-06,CAT,-29.301712048697404,18.88111888111888,False
2025-10-06,INTU,-26.46286327106795,26.923076923076923,False
2025-10-06,SPGI,17.250497050759073,86.36363636363636,False
2025-10-06,AMAT,-172.15,36.71328671328671,True
2025-10-06,ISRG,-17.278677719214276,54.89510489510489,False
2025-10-06,DE,3.2175207672233253,3.146853146853147,False
2025-10-06,SYK,6.238821589373744,31.818181818181817,False
2025-10-06,ELV,-8.549717960171677,45.8041958041958,False
2025-10-06,AXP,-6.362551918277837,8.741258741258742,False
2025-10-06,VRTX,-12.64346446298159,36.71328671328671,False
2025-10-06,LMT,2.662933884189589,6.643356643356643,False
2025-10-06,MU,-3.5030813373190473,53.4965034965035,False
2025-10-06,BA,11.311932754984365,16.433566433566433,False
2025-10-06,ETN,-28.194494691356574,45.10489510489511,False
2025-10-06,CI,6.77759300781724,39.16083916083916,False
2025-10-06,APD,17.833728982599762,67.13286713286713,False
2025-10-13,AAPL,18.05899892864149,57.0446735395189,False
2025-10-13,MSFT,17.81074765158801,31.615120274914087,False
2025-10-13,NVDA,-178.09,36.08247422680412,True
2025-10-13,AMZN,-182.135,33.67697594501718,True
2025-10-13,V,-13.29582340765807,49.140893470790374,False
2025-10-13,UNH,18.04588484962144,22.68041237113402,False
2025-10-13,MA,-19.181285192144195,48.10996563573883,False
2025-10-13,CRM,-178.26,38.144329896907216,True
2025-10-13,ABBV,15.472217624617212,76.28865979381443,False
2025-10-13,ADBE,7.609023761141676,43.986254295532646,False
2025-10-13,LIN,11.55778199160098,53.95189003436426,False
2025-10-13,ACN,18.175098417702685,64.60481099656357,False
2025-10-13,DHR,18.571942804436524,87.62886597938144,False
2025-10-13,IBM,16.426557890908033,69.0721649484536,False
2025-10-13,GE,13.003854101597812,28.52233676975945,False
2025-10-13,QCOM,17.884957371472797,74.91408934707904,False
2025-10-13,AMGN,18.180835808246986,73.53951890034365,False
2025-10-13,CAT,-166.495,45.017182130584196,True
2025-10-13,INTU,18.41471392328231,28.865979381443296,False
2025-10-13,SPGI,3.804068002696015,84.87972508591065,False
2025-10-13,AMAT,16.396603085818164,80.06872852233677,False
2025-10-13,ISRG,18.50282154928791,45.36082474226804,False
2025-10-13,DE,-43.05909380916957,14.0893470790378,False
2025-10-13,ELV,17.019560553471514,38.83161512027492,False
2025-10-13,AXP,-177.95,24.054982817869416,True
2025-10-13,VRTX,7.636075757166916,50.85910652920962,False
2025-10-13,LMT,16.518294693289427,12.371134020618557,False
2025-10-13,ADI,18.251240690483716,57.388316151202744,False
2025-10-13,PANW,-42.0697007912326,15.120274914089347,False
2025-10-13,MU,-1.8055395401157526,60.48109965635739,False
2025-10-13,BA,14.470445023953094,42.2680412371134,False
2025-10-13,ETN,17.11234747417052,37.45704467353952,False
2025-10-13,CI,-13.805727786556465,42.955326460481096,False
2025-10-13,APD,16.9743376248479,68.04123711340206,False
2025-10-13,CDNS,-2.1541314277152335,41.580756013745706,False
2025-10-20,AAPL,17.907424180033814,45.608108108108105,False
2025-10-20,MSFT,17.855257233706823,16.89189189189189,False
2025-10-20,NVDA,13.235182455009141,27.7027027027027,False
2025-10-20,GOOGL,-182.585,22.635135135135133,True
2025-10-20,GOOG,-183.12,20.945945945945947,True
2025-10-20,AMZN,-22.971582327574858,36.486486486486484,False
2025-10-20,BRK-B,4.573116835424607,13.85135135135135,False
2025-10-20,JPM,-27.7389788687487,47.97297297297297,False
2025-10-20,V,10.954244569991411,61.48648648648649,False
2025-10-20,UNH,18.192498441523863,21.95945945945946,False
2025-10-20,MA,6.003452981068791,63.17567567567568,False
2025-10-20,HD,13.203874029747276,14.864864864864865,False
2025-10-20,CRM,-21.491029891022563,83.44594594594594,False
2025-10-20,ABBV,16.909974311568575,76.01351351351352,False
2025-10-20,ADBE,-172.555,45.608108108108105,True
2025-10-20,LIN,14.829536159295653,69.5945945945946,False
2025-10-20,ACN,-34.66068761566501,72.63513513513513,False
2025-10-20,DHR,-172.725,85.47297297297297,True
2025-10-20,IBM,14.95373551834005,69.93243243243244,False
2025-10-20,GE,-181.37,9.45945945945946,True
2025-10-20,QCOM,16.045111580317762,73.3108108108108,False
2025-10-20,AMGN,13.501302657821391,67.22972972972973,False
2025-10-20,INTU,-17.114926382259622,9.121621621621621,False
2025-10-20,SPGI,-9.282206123527725,45.608108108108105,False
2025-10-20,AMAT,14.131756209979972,66.8918918918919,False
2025-10-20,BKNG,-28.4694846855418,71.28378378378379,False
2025-10-20,ISRG,13.764648432452642,57.432432432432435,False
2025-10-20,DE,12.449108546371823,27.7027027027027,False
2025-10-20,SYK,14.478422750966313,42.22972972972973,False
2025-10-20,ELV,-173.3,34.7972972972973,True
2025-10-20,AXP,10.418133158712184,84.45945945945947,False
2025-10-20,VRTX,-4.4190324746747,52.702702702702695,False
2025-10-20,LMT,-174.74,27.364864864864863,True
2025-10-20,ADI,18.286118239004388,58.108108108108105,False
2025-10-20,PANW,10.3674516353923,26.68918918918919,False
2025-10-20,MU,6.153406389830951,59.797297297297305,False
2025-10-20,BA,17.94701361691997,47.97297297297297,False
2025-10-20,ETN,4.15846489819649,34.7972972972973,False
2025-10-20,PGR,13.481875687867095,91.8918918918919,False
2025-10-20,CI,18.592538922621205,68.24324324324324,False
2025-10-20,APD,17.660755492874046,62.5,False
2025-10-20,CDNS,12.648917805825043,21.62162162162162,False
2025-10-27,AAPL,18.004652886331172,53.156146179402,False
2025-10-27,MSFT,-175.845,17.940199335548172,True
2025-10-27,NVDA,-179.535,29.900332225913623,True
2025-10-27,GOOGL,13.323277376953113,47.50830564784053,False
2025-10-27,GOOG,14.451629696323165,42.19269102990033,False
2025-10-27,AMZN,13.032551733494735,45.51495016611295,False
2025-10-27,BRK-B,-52.36451092162897,10.96345514950166,False
2025-10-27,JPM,17.07320658466167,59.800664451827245,False
2025-10-27,V,16.28932022673768,52.159468438538205,False
2025-10-27,UNH,-175.63,16.943521594684384,True
2025-10-27,MA,-7.577609783315742,45.182724252491695,False
2025-10-27,HD,17.74908706180762,15.946843853820598,False
2025-10-27,CRM,16.496955292854064,84.38538205980066,False
2025-10-27,ABBV,17.27690598010674,73.421926910299,False
2025-10-27,ADBE,17.430155720553643,55.14950166112956,False
2025-10-27,LIN,11.493629813960759,57.475083056478404,False
2025-10-27,ACN,12.615851654944876,54.81727574750831,False
2025-10-27,ORCL,17.869282319963077,57.80730897009967,False
2025-10-27,DHR,4.560450470225619,92.35880398671097,False
2025-10-27,IBM,17.958165406586946,85.71428571428571,False
2025-10-27,GE,7.955640590893798,42.19269102990033,False
2025-10-27,QCOM,-13.409886987112118,90.03322259136213,False
2025-10-27,TXN,4.311783534441105,48.837209302325576,False
2025-10-27,AMGN,18.101479524140895,54.15282392026578,False
2025-10-27,INTU,10.350463934618315,17.60797342192691,False
2025-10-27,SPGI,10.482192536882984,48.837209302325576,False
2025-10-27,AMAT,8.950527084816251,75.41528239202658,False
2025-10-27,BKNG,-21.75832805285367,83.38870431893687,False
2025-10-27,RTX,16.9695104477007,88.37209302325581,False
2025-10-27,HON,17.071228338480605,92.02657807308971,False
2025-10-27,DE,-38.64827416450958,36.21262458471761,False
2025-10-27,SYK,-45.289710552993135,55.48172757475083,False
2025-10-27,ELV,7.647400324256459,26.245847176079735,False
2025-10-27,AXP,17.966480660286077,89.03654485049833,False
2025-10-27,VRTX,16.66897896973314,41.86046511627907,False
2025-10-27,LMT,16.93213797513442,38.205980066445186,False
2025-10-27,ADI,4.930069154406214,66.44518272425249,False
2025-10-27,PANW,17.009505187862082,21.262458471760798,False
2025-10-27,MU,19.369117018876715,60.797342192691026,False
2025-10-27,CB,-34.91816926464637,79.40199335548172,False
2025-10-27,BA,17.67856585785781,16.27906976744186,False
2025-10-27,ETN,9.123696673526439,48.837209302325576,False
2025-10-27,PGR,-15.481590674416523,90.36544850498339,False
2025-10-27,CI,17.460700750504856,67.77408637873754,False
2025-10-27,CDNS,-168.275,29.900332225913623,True
2025-11-03,AAPL,17.54997970412284,53.92156862745098,False
2025-11-03,MSFT,12.429214219105145,39.54248366013072,False
2025-11-03,NVDA,-44.08358503676331,50.65359477124183,False
2025-11-03,GOOGL,-17.746553517665255,54.90196078431373,False
2025-11-03,GOOG,-18.180813168453057,52.94117647058824,False
2025-11-03,AMZN,5.512127190720872,92.48366013071896,False
2025-11-03,BRK-B,-182.315,17.320261437908496,True
2025-11-03,JPM,17.982226146324077,58.82352941176471,False
2025-11-03,V,5.18910071048837,56.5359477124183,False
2025-11-03,UNH,10.276740011344309,29.08496732026144,False
2025-11-03,MA,-15.504967010774129,61.43790849673203,False
2025-11-03,HD,-13.348405393131602,12.745098039215685,False
